design_id,run_order,timing_id,timing,block,trial_in_block,interference,movement_trial_id
30,41,2,retention,4,1,spatial,18
30,42,2,retention,4,2,spatial,4
30,43,2,retention,4,3,spatial,9
30,44,2,retention,4,4,spatial,1
30,45,2,retention,4,5,spatial,14
30,46,2,retention,5,1,visual,3
30,47,2,retention,5,2,visual,25
30,48,2,retention,5,3,visual,8
30,49,2,retention,5,4,visual,6
30,50,2,retention,5,5,visual,19
31,1,1,retention,1,1,control,7
31,2,1,retention,1,2,control,21
31,3,1,retention,1,3,control,8
31,4,1,retention,1,4,control,22
31,5,1,retention,1,5,control,14
31,6,1,retention,2,1,spatial,25
31,7,1,retention,2,2,spatial,12
31,8,1,retention,2,3,spatial,16
31,9,1,retention,2,4,spatial,4
31,10,1,retention,2,5,spatial,20
31,11,1,retention,3,1,motor,23
31,12,1,retention,3,2,motor,11
31,13,1,retention,3,3,motor,17
31,14,1,retention,3,4,motor,24
31,15,1,retention,3,5,motor,13
31,16,1,retention,4,1,verbal,10
31,17,1,retention,4,2,verbal,19
31,18,1,retention,4,3,verbal,2
31,19,1,retention,4,4,verbal,18
31,20,1,retention,4,5,verbal,1
31,21,1,retention,5,1,visual,3
31,22,1,retention,5,2,visual,6
31,23,1,retention,5,3,visual,5
31,24,1,retention,5,4,visual,9
31,25,1,retention,5,5,visual,15
31,26,2,encoding,1,1,control,12
31,27,2,encoding,1,2,control,18
31,28,2,encoding,1,3,control,11
31,29,2,encoding,1,4,control,15
31,30,2,encoding,1,5,control,20
31,31,2,encoding,2,1,verbal,4
31,32,2,encoding,2,2,verbal,17
31,33,2,encoding,2,3,verbal,6
31,34,2,encoding,2,4,verbal,24
31,35,2,encoding,2,5,verbal,14
31,36,2,encoding,3,1,spatial,8
31,37,2,encoding,3,2,spatial,25
31,38,2,encoding,3,3,spatial,1
31,39,2,encoding,3,4,spatial,21
31,40,2,encoding,3,5,spatial,13
31,41,2,encoding,4,1,motor,2
31,42,2,encoding,4,2,motor,22
31,43,2,encoding,4,3,motor,7
31,44,2,encoding,4,4,motor,5
31,45,2,encoding,4,5,motor,10
31,46,2,encoding,5,1,visual,23
31,47,2,encoding,5,2,visual,3
31,48,2,encoding,5,3,visual,19
31,49,2,encoding,5,4,visual,16
31,50,2,encoding,5,5,visual,9
32,1,1,encoding,1,1,motor,21
32,2,1,encoding,1,2,motor,17
32,3,1,encoding,1,3,motor,25
32,4,1,encoding,1,4,motor,7
32,5,1,encoding,1,5,motor,20
32,6,1,encoding,2,1,control,11
32,7,1,encoding,2,2,control,22
32,8,1,encoding,2,3,control,4
32,9,1,encoding,2,4,control,5
32,10,1,encoding,2,5,control,18
32,11,1,encoding,3,1,visual,23
32,12,1,encoding,3,2,visual,1
32,13,1,encoding,3,3,visual,14
32,14,1,encoding,3,4,visual,10
32,15,1,encoding,3,5,visual,19
32,16,1,encoding,4,1,spatial,12
32,17,1,encoding,4,2,spatial,8
32,18,1,encoding,4,3,spatial,24
32,19,1,encoding,4,4,spatial,15
32,20,1,encoding,4,5,spatial,13
32,21,1,encoding,5,1,verbal,9
32,22,1,encoding,5,2,verbal,16
32,23,1,encoding,5,3,verbal,2
32,24,1,encoding,5,4,verbal,3
32,25,1,encoding,5,5,verbal,6
32,26,2,retention,1,1,spatial,11
32,27,2,retention,1,2,spatial,18
32,28,2,retention,1,3,spatial,23
32,29,2,retention,1,4,spatial,15
32,30,2,retention,1,5,spatial,14
32,31,2,retention,2,1,control,21
32,32,2,retention,2,2,control,9
32,33,2,retention,2,3,control,8
32,34,2,retention,2,4,control,13
32,35,2,retention,2,5,control,20
32,36,2,retention,3,1,verbal,2
32,37,2,retention,3,2,verbal,3
32,38,2,retention,3,3,verbal,24
32,39,2,retention,3,4,verbal,16
32,40,2,retention,3,5,verbal,22
32,41,2,retention,4,1,visual,1
32,42,2,retention,4,2,visual,25
32,43,2,retention,4,3,visual,17
32,44,2,retention,4,4,visual,4
32,45,2,retention,4,5,visual,6
32,46,2,retention,5,1,motor,5
32,47,2,retention,5,2,motor,7
32,48,2,retention,5,3,motor,10
32,49,2,retention,5,4,motor,19
32,50,2,retention,5,5,motor,12
33,1,1,retention,1,1,visual,25
33,2,1,retention,1,2,visual,11
33,3,1,retention,1,3,visual,14
33,4,1,retention,1,4,visual,23
33,5,1,retention,1,5,visual,3
33,6,1,retention,2,1,verbal,22
33,7,1,retention,2,2,verbal,6
33,8,1,retention,2,3,verbal,4
33,9,1,retention,2,4,verbal,9
33,10,1,retention,2,5,verbal,18
33,11,1,retention,3,1,control,19
33,12,1,retention,3,2,control,24
33,13,1,retention,3,3,control,2
33,14,1,retention,3,4,control,16
33,15,1,retention,3,5,control,20
33,16,1,retention,4,1,motor,10
33,17,1,retention,4,2,motor,12
33,18,1,retention,4,3,motor,21
33,19,1,retention,4,4,motor,5
33,20,1,retention,4,5,motor,15
33,21,1,retention,5,1,spatial,13
33,22,1,retention,5,2,spatial,17
33,23,1,retention,5,3,spatial,1
33,24,1,retention,5,4,spatial,7
33,25,1,retention,5,5,spatial,8
33,26,2,encoding,1,1,motor,22
33,27,2,encoding,1,2,motor,25
33,28,2,encoding,1,3,motor,24
33,29,2,encoding,1,4,motor,11
33,30,2,encoding,1,5,motor,5
33,31,2,encoding,2,1,spatial,1
33,32,2,encoding,2,2,spatial,9
33,33,2,encoding,2,3,spatial,21
33,34,2,encoding,2,4,spatial,14
33,35,2,encoding,2,5,spatial,7
33,36,2,encoding,3,1,visual,8
33,37,2,encoding,3,2,visual,3
33,38,2,encoding,3,3,visual,15
33,39,2,encoding,3,4,visual,4
33,40,2,encoding,3,5,visual,13
33,41,2,encoding,4,1,verbal,18
33,42,2,encoding,4,2,verbal,20
33,43,2,encoding,4,3,verbal,17
33,44,2,encoding,4,4,verbal,2
33,45,2,encoding,4,5,verbal,16
33,46,2,encoding,5,1,control,23
33,47,2,encoding,5,2,control,6
33,48,2,encoding,5,3,control,10
33,49,2,encoding,5,4,control,12
33,50,2,encoding,5,5,control,19
34,1,1,encoding,1,1,spatial,16
34,2,1,encoding,1,2,spatial,24
34,3,1,encoding,1,3,spatial,12
34,4,1,encoding,1,4,spatial,10
34,5,1,encoding,1,5,spatial,8
34,6,1,encoding,2,1,motor,13
34,7,1,encoding,2,2,motor,5
34,8,1,encoding,2,3,motor,14
34,9,1,encoding,2,4,motor,3
34,10,1,encoding,2,5,motor,7
34,11,1,encoding,3,1,verbal,23
34,12,1,encoding,3,2,verbal,21
34,13,1,encoding,3,3,verbal,22
34,14,1,encoding,3,4,verbal,1
34,15,1,encoding,3,5,verbal,11
34,16,1,encoding,4,1,visual,2
34,17,1,encoding,4,2,visual,15
34,18,1,encoding,4,3,visual,9
34,19,1,encoding,4,4,visual,17
34,20,1,encoding,4,5,visual,18
34,21,1,encoding,5,1,control,19
34,22,1,encoding,5,2,control,4
34,23,1,encoding,5,3,control,6
34,24,1,encoding,5,4,control,20
34,25,1,encoding,5,5,control,25
34,26,2,retention,1,1,visual,18
34,27,2,retention,1,2,visual,16
34,28,2,retention,1,3,visual,3
34,29,2,retention,1,4,visual,8
34,30,2,retention,1,5,visual,13
34,31,2,retention,2,1,motor,22
34,32,2,retention,2,2,motor,10
34,33,2,retention,2,3,motor,7
34,34,2,retention,2,4,motor,1
34,35,2,retention,2,5,motor,23
34,36,2,retention,3,1,control,6
34,37,2,retention,3,2,control,19
34,38,2,retention,3,3,control,15
34,39,2,retention,3,4,control,20
34,40,2,retention,3,5,control,25
34,41,2,retention,4,1,spatial,4
34,42,2,retention,4,2,spatial,17
34,43,2,retention,4,3,spatial,14
34,44,2,retention,4,4,spatial,2
34,45,2,retention,4,5,spatial,9
34,46,2,retention,5,1,verbal,12
34,47,2,retention,5,2,verbal,5
34,48,2,retention,5,3,verbal,21
34,49,2,retention,5,4,verbal,24
34,50,2,retention,5,5,verbal,11
35,1,1,retention,1,1,verbal,3
35,2,1,retention,1,2,verbal,2
35,3,1,retention,1,3,verbal,17
35,4,1,retention,1,4,verbal,1
35,5,1,retention,1,5,verbal,14
35,6,1,retention,2,1,visual,24
35,7,1,retention,2,2,visual,23
35,8,1,retention,2,3,visual,5
35,9,1,retention,2,4,visual,10
35,10,1,retention,2,5,visual,19
35,11,1,retention,3,1,spatial,11
35,12,1,retention,3,2,spatial,8
35,13,1,retention,3,3,spatial,12
35,14,1,retention,3,4,spatial,7
35,15,1,retention,3,5,spatial,4
35,16,1,retention,4,1,control,25
35,17,1,retention,4,2,control,6
35,18,1,retention,4,3,control,15
35,19,1,retention,4,4,control,16
35,20,1,retention,4,5,control,13
35,21,1,retention,5,1,motor,22
35,22,1,retention,5,2,motor,21
35,23,1,retention,5,3,motor,18
35,24,1,retention,5,4,motor,9
35,25,1,retention,5,5,motor,20
35,26,2,encoding,1,1,verbal,20
35,27,2,encoding,1,2,verbal,14
35,28,2,encoding,1,3,verbal,16
35,29,2,encoding,1,4,verbal,1
35,30,2,encoding,1,5,verbal,5
35,31,2,encoding,2,1,visual,3
35,32,2,encoding,2,2,visual,8
35,33,2,encoding,2,3,visual,21
35,34,2,encoding,2,4,visual,15
35,35,2,encoding,2,5,visual,11
35,36,2,encoding,3,1,motor,25
35,37,2,encoding,3,2,motor,12
35,38,2,encoding,3,3,motor,13
35,39,2,encoding,3,4,motor,2
35,40,2,encoding,3,5,motor,4
35,41,2,encoding,4,1,control,9
35,42,2,encoding,4,2,control,24
35,43,2,encoding,4,3,control,10
35,44,2,encoding,4,4,control,7
35,45,2,encoding,4,5,control,18
35,46,2,encoding,5,1,spatial,6
35,47,2,encoding,5,2,spatial,23
35,48,2,encoding,5,3,spatial,17
35,49,2,encoding,5,4,spatial,19
35,50,2,encoding,5,5,spatial,22
36,1,1,encoding,1,1,motor,1
36,2,1,encoding,1,2,motor,10
36,3,1,encoding,1,3,motor,15
36,4,1,encoding,1,4,motor,14
36,5,1,encoding,1,5,motor,19
36,6,1,encoding,2,1,visual,16
36,7,1,encoding,2,2,visual,2
36,8,1,encoding,2,3,visual,17
36,9,1,encoding,2,4,visual,11
36,10,1,encoding,2,5,visual,6
36,11,1,encoding,3,1,control,18
36,12,1,encoding,3,2,control,25
36,13,1,encoding,3,3,control,8
36,14,1,encoding,3,4,control,20
36,15,1,encoding,3,5,control,12
36,16,1,encoding,4,1,verbal,5
36,17,1,encoding,4,2,verbal,9
36,18,1,encoding,4,3,verbal,22
36,19,1,encoding,4,4,verbal,21
36,20,1,encoding,4,5,verbal,4
36,21,1,encoding,5,1,spatial,23
36,22,1,encoding,5,2,spatial,13
36,23,1,encoding,5,3,spatial,7
36,24,1,encoding,5,4,spatial,3
36,25,1,encoding,5,5,spatial,24
36,26,2,retention,1,1,verbal,9
36,27,2,retention,1,2,verbal,7
36,28,2,retention,1,3,verbal,11
36,29,2,retention,1,4,verbal,10
36,30,2,retention,1,5,verbal,12
36,31,2,retention,2,1,spatial,16
36,32,2,retention,2,2,spatial,22
36,33,2,retention,2,3,spatial,4
36,34,2,retention,2,4,spatial,25
36,35,2,retention,2,5,spatial,5
36,36,2,retention,3,1,control,6
36,37,2,retention,3,2,control,13
36,38,2,retention,3,3,control,1
36,39,2,retention,3,4,control,3
36,40,2,retention,3,5,control,17
36,41,2,retention,4,1,motor,23
36,42,2,retention,4,2,motor,2
36,43,2,retention,4,3,motor,14
36,44,2,retention,4,4,motor,19
36,45,2,retention,4,5,motor,24
36,46,2,retention,5,1,visual,20
36,47,2,retention,5,2,visual,18
36,48,2,retention,5,3,visual,21
36,49,2,retention,5,4,visual,8
36,50,2,retention,5,5,visual,15
37,1,1,retention,1,1,control,23
37,2,1,retention,1,2,control,4
37,3,1,retention,1,3,control,2
37,4,1,retention,1,4,control,17
37,5,1,retention,1,5,control,19
37,6,1,retention,2,1,verbal,20
37,7,1,retention,2,2,verbal,11
37,8,1,retention,2,3,verbal,14
37,9,1,retention,2,4,verbal,18
37,10,1,retention,2,5,verbal,21
37,11,1,retention,3,1,spatial,8
37,12,1,retention,3,2,spatial,12
37,13,1,retention,3,3,spatial,1
37,14,1,retention,3,4,spatial,15
37,15,1,retention,3,5,spatial,6
37,16,1,retention,4,1,visual,22
37,17,1,retention,4,2,visual,7
37,18,1,retention,4,3,visual,24
37,19,1,retention,4,4,visual,10
37,20,1,retention,4,5,visual,3
37,21,1,retention,5,1,motor,13
37,22,1,retention,5,2,motor,5
37,23,1,retention,5,3,motor,16
37,24,1,retention,5,4,motor,9
37,25,1,retention,5,5,motor,25
37,26,2,encoding,1,1,control,17
37,27,2,encoding,1,2,control,4
37,28,2,encoding,1,3,control,6
37,29,2,encoding,1,4,control,16
37,30,2,encoding,1,5,control,18
37,31,2,encoding,2,1,visual,24
37,32,2,encoding,2,2,visual,5
37,33,2,encoding,2,3,visual,23
37,34,2,encoding,2,4,visual,12
37,35,2,encoding,2,5,visual,14
37,36,2,encoding,3,1,spatial,11
37,37,2,encoding,3,2,spatial,1
37,38,2,encoding,3,3,spatial,3
37,39,2,encoding,3,4,spatial,19
37,40,2,encoding,3,5,spatial,2
37,41,2,encoding,4,1,verbal,9
37,42,2,encoding,4,2,verbal,20
37,43,2,encoding,4,3,verbal,21
37,44,2,encoding,4,4,verbal,13
37,45,2,encoding,4,5,verbal,15
37,46,2,encoding,5,1,motor,25
37,47,2,encoding,5,2,motor,8
37,48,2,encoding,5,3,motor,7
37,49,2,encoding,5,4,motor,10
37,50,2,encoding,5,5,motor,22
38,1,1,encoding,1,1,visual,2
38,2,1,encoding,1,2,visual,12
38,3,1,encoding,1,3,visual,7
38,4,1,encoding,1,4,visual,5
38,5,1,encoding,1,5,visual,9
38,6,1,encoding,2,1,spatial,1
38,7,1,encoding,2,2,spatial,13
38,8,1,encoding,2,3,spatial,10
38,9,1,encoding,2,4,spatial,22
38,10,1,encoding,2,5,spatial,6
38,11,1,encoding,3,1,verbal,14
38,12,1,encoding,3,2,verbal,17
38,13,1,encoding,3,3,verbal,18
38,14,1,encoding,3,4,verbal,20
38,15,1,encoding,3,5,verbal,16
38,16,1,encoding,4,1,motor,15
38,17,1,encoding,4,2,motor,8
38,18,1,encoding,4,3,motor,19
38,19,1,encoding,4,4,motor,11
38,20,1,encoding,4,5,motor,24
38,21,1,encoding,5,1,control,21
38,22,1,encoding,5,2,control,23
38,23,1,encoding,5,3,control,3
38,24,1,encoding,5,4,control,25
38,25,1,encoding,5,5,control,4
38,26,2,retention,1,1,spatial,18
38,27,2,retention,1,2,spatial,23
38,28,2,retention,1,3,spatial,2
38,29,2,retention,1,4,spatial,24
38,30,2,retention,1,5,spatial,20
38,31,2,retention,2,1,control,12
38,32,2,retention,2,2,control,9
38,33,2,retention,2,3,control,5
38,34,2,retention,2,4,control,11
38,35,2,retention,2,5,control,3
38,36,2,retention,3,1,motor,21
38,37,2,retention,3,2,motor,22
38,38,2,retention,3,3,motor,1
38,39,2,retention,3,4,motor,8
38,40,2,retention,3,5,motor,6
38,41,2,retention,4,1,visual,25
38,42,2,retention,4,2,visual,13
38,43,2,retention,4,3,visual,10
38,44,2,retention,4,4,visual,14
38,45,2,retention,4,5,visual,17
38,46,2,retention,5,1,verbal,15
38,47,2,retention,5,2,verbal,16
38,48,2,retention,5,3,verbal,7
38,49,2,retention,5,4,verbal,19
38,50,2,retention,5,5,verbal,4
39,1,1,retention,1,1,spatial,1
39,2,1,retention,1,2,spatial,23
39,3,1,retention,1,3,spatial,3
39,4,1,retention,1,4,spatial,17
39,5,1,retention,1,5,spatial,10
39,6,1,retention,2,1,motor,2
39,7,1,retention,2,2,motor,19
39,8,1,retention,2,3,motor,24
39,9,1,retention,2,4,motor,6
39,10,1,retention,2,5,motor,25
39,11,1,retention,3,1,visual,22
39,12,1,retention,3,2,visual,13
39,13,1,retention,3,3,visual,7
39,14,1,retention,3,4,visual,14
39,15,1,retention,3,5,visual,21
39,16,1,retention,4,1,control,8
39,17,1,retention,4,2,control,20
39,18,1,retention,4,3,control,4
39,19,1,retention,4,4,control,16
39,20,1,retention,4,5,control,9
39,21,1,retention,5,1,verbal,18
39,22,1,retention,5,2,verbal,5
39,23,1,retention,5,3,verbal,12
39,24,1,retention,5,4,verbal,15
39,25,1,retention,5,5,verbal,11
39,26,2,encoding,1,1,motor,6
39,27,2,encoding,1,2,motor,17
39,28,2,encoding,1,3,motor,4
39,29,2,encoding,1,4,motor,25
39,30,2,encoding,1,5,motor,9
39,31,2,encoding,2,1,verbal,12
39,32,2,encoding,2,2,verbal,22
39,33,2,encoding,2,3,verbal,21
39,34,2,encoding,2,4,verbal,10
39,35,2,encoding,2,5,verbal,15
39,36,2,encoding,3,1,visual,1
39,37,2,encoding,3,2,visual,2
39,38,2,encoding,3,3,visual,3
39,39,2,encoding,3,4,visual,7
39,40,2,encoding,3,5,visual,19
39,41,2,encoding,4,1,spatial,8
39,42,2,encoding,4,2,spatial,11
39,43,2,encoding,4,3,spatial,5
39,44,2,encoding,4,4,spatial,20
39,45,2,encoding,4,5,spatial,14
39,46,2,encoding,5,1,control,18
39,47,2,encoding,5,2,control,23
39,48,2,encoding,5,3,control,13
39,49,2,encoding,5,4,control,24
39,50,2,encoding,5,5,control,16
40,1,1,encoding,1,1,verbal,25
40,2,1,encoding,1,2,verbal,13
40,3,1,encoding,1,3,verbal,24
40,4,1,encoding,1,4,verbal,4
40,5,1,encoding,1,5,verbal,12
40,6,1,encoding,2,1,control,11
40,7,1,encoding,2,2,control,3
40,8,1,encoding,2,3,control,19
40,9,1,encoding,2,4,control,7
40,10,1,encoding,2,5,control,21
40,11,1,encoding,3,1,motor,5
40,12,1,encoding,3,2,motor,17
40,13,1,encoding,3,3,motor,14
40,14,1,encoding,3,4,motor,16
40,15,1,encoding,3,5,motor,23
40,16,1,encoding,4,1,spatial,15
40,17,1,encoding,4,2,spatial,8
40,18,1,encoding,4,3,spatial,1
40,19,1,encoding,4,4,spatial,2
40,20,1,encoding,4,5,spatial,18
40,21,1,encoding,5,1,visual,10
40,22,1,encoding,5,2,visual,22
40,23,1,encoding,5,3,visual,9
40,24,1,encoding,5,4,visual,6
40,25,1,encoding,5,5,visual,20
40,26,2,retention,1,1,visual,8
40,27,2,retention,1,2,visual,16
40,28,2,retention,1,3,visual,23
40,29,2,retention,1,4,visual,24
40,30,2,retention,1,5,visual,10
40,31,2,retention,2,1,motor,6
40,32,2,retention,2,2,motor,3
40,33,2,retention,2,3,motor,18
40,34,2,retention,2,4,motor,4
40,35,2,retention,2,5,motor,19
40,36,2,retention,3,1,verbal,13
40,37,2,retention,3,2,verbal,11
40,38,2,retention,3,3,verbal,9
40,39,2,retention,3,4,verbal,17
40,40,2,retention,3,5,verbal,7
40,41,2,retention,4,1,control,14
40,42,2,retention,4,2,control,2
40,43,2,retention,4,3,control,15
40,44,2,retention,4,4,control,25
40,45,2,retention,4,5,control,1
40,46,2,retention,5,1,spatial,21
40,47,2,retention,5,2,spatial,12
40,48,2,retention,5,3,spatial,20
40,49,2,retention,5,4,spatial,22
40,50,2,retention,5,5,spatial,5
41,1,1,retention,1,1,motor,21
41,2,1,retention,1,2,motor,3
41,3,1,retention,1,3,motor,10
41,4,1,retention,1,4,motor,8
41,5,1,retention,1,5,motor,25
41,6,1,retention,2,1,spatial,23
41,7,1,retention,2,2,spatial,11
41,8,1,retention,2,3,spatial,16
41,9,1,retention,2,4,spatial,14
41,10,1,retention,2,5,spatial,1
41,11,1,retention,3,1,control,17
41,12,1,retention,3,2,control,18
41,13,1,retention,3,3,control,20
41,14,1,retention,3,4,control,2
41,15,1,retention,3,5,control,9
41,16,1,retention,4,1,visual,7
41,17,1,retention,4,2,visual,13
41,18,1,retention,4,3,visual,6
41,19,1,retention,4,4,visual,5
41,20,1,retention,4,5,visual,12
41,21,1,retention,5,1,verbal,22
41,22,1,retention,5,2,verbal,4
41,23,1,retention,5,3,verbal,15
41,24,1,retention,5,4,verbal,19
41,25,1,retention,5,5,verbal,24
41,26,2,encoding,1,1,visual,10
41,27,2,encoding,1,2,visual,6
41,28,2,encoding,1,3,visual,11
41,29,2,encoding,1,4,visual,5
41,30,2,encoding,1,5,visual,7
41,31,2,encoding,2,1,control,8
41,32,2,encoding,2,2,control,22
41,33,2,encoding,2,3,control,13
41,34,2,encoding,2,4,control,3
41,35,2,encoding,2,5,control,20
41,36,2,encoding,3,1,verbal,25
41,37,2,encoding,3,2,verbal,24
41,38,2,encoding,3,3,verbal,21
41,39,2,encoding,3,4,verbal,9
41,40,2,encoding,3,5,verbal,14
41,41,2,encoding,4,1,spatial,1
41,42,2,encoding,4,2,spatial,19
41,43,2,encoding,4,3,spatial,2
41,44,2,encoding,4,4,spatial,4
41,45,2,encoding,4,5,spatial,18
41,46,2,encoding,5,1,motor,12
41,47,2,encoding,5,2,motor,16
41,48,2,encoding,5,3,motor,23
41,49,2,encoding,5,4,motor,15
41,50,2,encoding,5,5,motor,17
42,1,1,encoding,1,1,visual,11
42,2,1,encoding,1,2,visual,24
42,3,1,encoding,1,3,visual,8
42,4,1,encoding,1,4,visual,7
42,5,1,encoding,1,5,visual,17
42,6,1,encoding,2,1,motor,23
42,7,1,encoding,2,2,motor,19
42,8,1,encoding,2,3,motor,15
42,9,1,encoding,2,4,motor,1
42,10,1,encoding,2,5,motor,25
42,11,1,encoding,3,1,verbal,18
42,12,1,encoding,3,2,verbal,10
42,13,1,encoding,3,3,verbal,9
42,14,1,encoding,3,4,verbal,12
42,15,1,encoding,3,5,verbal,5
42,16,1,encoding,4,1,control,22
42,17,1,encoding,4,2,control,4
42,18,1,encoding,4,3,control,2
42,19,1,encoding,4,4,control,6
42,20,1,encoding,4,5,control,20
42,21,1,encoding,5,1,spatial,14
42,22,1,encoding,5,2,spatial,3
42,23,1,encoding,5,3,spatial,16
42,24,1,encoding,5,4,spatial,13
42,25,1,encoding,5,5,spatial,21
42,26,2,retention,1,1,control,6
42,27,2,retention,1,2,control,7
42,28,2,retention,1,3,control,10
42,29,2,retention,1,4,control,20
42,30,2,retention,1,5,control,17
42,31,2,retention,2,1,motor,12
42,32,2,retention,2,2,motor,15
42,33,2,retention,2,3,motor,11
42,34,2,retention,2,4,motor,24
42,35,2,retention,2,5,motor,9
42,36,2,retention,3,1,spatial,14
42,37,2,retention,3,2,spatial,23
42,38,2,retention,3,3,spatial,4
42,39,2,retention,3,4,spatial,25
42,40,2,retention,3,5,spatial,21
42,41,2,retention,4,1,visual,2
42,42,2,retention,4,2,visual,22
42,43,2,retention,4,3,visual,5
42,44,2,retention,4,4,visual,16
42,45,2,retention,4,5,visual,19
42,46,2,retention,5,1,verbal,8
42,47,2,retention,5,2,verbal,13
42,48,2,retention,5,3,verbal,1
42,49,2,retention,5,4,verbal,3
42,50,2,retention,5,5,verbal,18
43,1,1,retention,1,1,spatial,9
43,2,1,retention,1,2,spatial,11
43,3,1,retention,1,3,spatial,4
43,4,1,retention,1,4,spatial,6
43,5,1,retention,1,5,spatial,16
43,6,1,retention,2,1,control,25
43,7,1,retention,2,2,control,13
43,8,1,retention,2,3,control,14
43,9,1,retention,2,4,control,2
43,10,1,retention,2,5,control,19
43,11,1,retention,3,1,visual,15
43,12,1,retention,3,2,visual,21
43,13,1,retention,3,3,visual,23
43,14,1,retention,3,4,visual,3
43,15,1,retention,3,5,visual,17
43,16,1,retention,4,1,verbal,10
43,17,1,retention,4,2,verbal,24
43,18,1,retention,4,3,verbal,8
43,19,1,retention,4,4,verbal,5
43,20,1,retention,4,5,verbal,1
43,21,1,retention,5,1,motor,18
43,22,1,retention,5,2,motor,20
43,23,1,retention,5,3,motor,7
43,24,1,retention,5,4,motor,12
43,25,1,retention,5,5,motor,22
43,26,2,encoding,1,1,spatial,3
43,27,2,encoding,1,2,spatial,11
43,28,2,encoding,1,3,spatial,21
43,29,2,encoding,1,4,spatial,20
43,30,2,encoding,1,5,spatial,10
43,31,2,encoding,2,1,verbal,7
43,32,2,encoding,2,2,verbal,5
43,33,2,encoding,2,3,verbal,13
43,34,2,encoding,2,4,verbal,14
43,35,2,encoding,2,5,verbal,1
43,36,2,encoding,3,1,motor,2
43,37,2,encoding,3,2,motor,18
43,38,2,encoding,3,3,motor,9
43,39,2,encoding,3,4,motor,15
43,40,2,encoding,3,5,motor,16
43,41,2,encoding,4,1,control,6
43,42,2,encoding,4,2,control,23
43,43,2,encoding,4,3,control,8
43,44,2,encoding,4,4,control,25
43,45,2,encoding,4,5,control,12
43,46,2,encoding,5,1,visual,17
43,47,2,encoding,5,2,visual,22
43,48,2,encoding,5,3,visual,19
43,49,2,encoding,5,4,visual,24
43,50,2,encoding,5,5,visual,4
44,1,1,encoding,1,1,control,18
44,2,1,encoding,1,2,control,16
44,3,1,encoding,1,3,control,10
44,4,1,encoding,1,4,control,20
44,5,1,encoding,1,5,control,12
44,6,1,encoding,2,1,verbal,22
44,7,1,encoding,2,2,verbal,14
44,8,1,encoding,2,3,verbal,23
44,9,1,encoding,2,4,verbal,9
44,10,1,encoding,2,5,verbal,4
44,11,1,encoding,3,1,spatial,5
44,12,1,encoding,3,2,spatial,24
44,13,1,encoding,3,3,spatial,6
44,14,1,encoding,3,4,spatial,7
44,15,1,encoding,3,5,spatial,13
44,16,1,encoding,4,1,motor,11
44,17,1,encoding,4,2,motor,1
44,18,1,encoding,4,3,motor,2
44,19,1,encoding,4,4,motor,8
44,20,1,encoding,4,5,motor,15
44,21,1,encoding,5,1,visual,17
44,22,1,encoding,5,2,visual,19
44,23,1,encoding,5,3,visual,21
44,24,1,encoding,5,4,visual,25
44,25,1,encoding,5,5,visual,3
44,26,2,retention,1,1,motor,24
44,27,2,retention,1,2,motor,2
44,28,2,retention,1,3,motor,9
44,29,2,retention,1,4,motor,12
44,30,2,retention,1,5,motor,1
44,31,2,retention,2,1,visual,18
44,32,2,retention,2,2,visual,4
44,33,2,retention,2,3,visual,16
44,34,2,retention,2,4,visual,15
44,35,2,retention,2,5,visual,20
44,36,2,retention,3,1,control,14
44,37,2,retention,3,2,control,6
44,38,2,retention,3,3,control,7
44,39,2,retention,3,4,control,13
44,40,2,retention,3,5,control,5
44,41,2,retention,4,1,verbal,8
44,42,2,retention,4,2,verbal,21
44,43,2,retention,4,3,verbal,10
44,44,2,retention,4,4,verbal,17
44,45,2,retention,4,5,verbal,25
44,46,2,retention,5,1,spatial,19
44,47,2,retention,5,2,spatial,11
44,48,2,retention,5,3,spatial,23
44,49,2,retention,5,4,spatial,22
44,50,2,retention,5,5,spatial,3
45,1,1,retention,1,1,verbal,4
45,2,1,retention,1,2,verbal,13
45,3,1,retention,1,3,verbal,17
45,4,1,retention,1,4,verbal,19
45,5,1,retention,1,5,verbal,23
45,6,1,retention,2,1,visual,7
45,7,1,retention,2,2,visual,1
45,8,1,retention,2,3,visual,20
45,9,1,retention,2,4,visual,6
45,10,1,retention,2,5,visual,12
45,11,1,retention,3,1,motor,21
45,12,1,retention,3,2,motor,15
45,13,1,retention,3,3,motor,2
45,14,1,retention,3,4,motor,10
45,15,1,retention,3,5,motor,22
45,16,1,retention,4,1,spatial,8
45,17,1,retention,4,2,spatial,14
45,18,1,retention,4,3,spatial,18
45,19,1,retention,4,4,spatial,24
45,20,1,retention,4,5,spatial,25
45,21,1,retention,5,1,control,16
45,22,1,retention,5,2,control,9
45,23,1,retention,5,3,control,5
45,24,1,retention,5,4,control,11
45,25,1,retention,5,5,control,3
45,26,2,encoding,1,1,verbal,14
45,27,2,encoding,1,2,verbal,9
45,28,2,encoding,1,3,verbal,19
45,29,2,encoding,1,4,verbal,8
45,30,2,encoding,1,5,verbal,16
45,31,2,encoding,2,1,spatial,3
45,32,2,encoding,2,2,spatial,11
45,33,2,encoding,2,3,spatial,15
45,34,2,encoding,2,4,spatial,4
45,35,2,encoding,2,5,spatial,12
45,36,2,encoding,3,1,visual,13
